date,Open,High,Low,Close,,,,,,,,,,,
21-10-2015,114,115.580002,113.699997,113.760002,,,,,,,,,,,
22-10-2015,114.330002,115.5,114.099998,115.5,,,,,,,,,,,
23-10-2015,116.699997,119.230003,116.330002,119.080002,,,,,,,,,,,
26-10-2015,118.080002,118.129997,114.919998,115.279999,,,,,,,,,,,
27-10-2015,115.400002,116.540001,113.989998,114.550003,,,,,,,,,,,
28-10-2015,116.93,119.300003,116.059998,119.269997,,,,,,,,,,,
29-10-2015,118.699997,120.690002,118.269997,120.529999,,,,,,,,,,,
30-10-2015,120.989998,121.220001,119.449997,119.5,,,,,,,,,,,
02-11-2015,120.800003,121.360001,119.610001,121.18,,,,,,,,,,,
03-11-2015,120.790001,123.489998,120.699997,122.57,,,,,,,,,,,
04-11-2015,123.129997,123.82,121.620003,122,,,,,,,,,,,
05-11-2015,121.849998,122.690002,120.18,120.919998,,,,,,,,,,,
06-11-2015,121.110001,121.809998,120.620003,121.059998,,,,,,,,,,,
09-11-2015,120.959999,121.809998,120.050003,120.57,,,,,,,,,,,
10-11-2015,116.900002,118.07,116.059998,116.769997,,,,,,,,,,,
11-11-2015,116.370003,117.419998,115.209999,116.110001,,,,,,,,,,,
12-11-2015,116.260002,116.82,115.650002,115.720001,,,,,,,,,,,
13-11-2015,115.199997,115.57,112.269997,112.339996,,,,,,,,,,,
16-11-2015,111.379997,114.239998,111,114.18,,,,,,,,,,,
17-11-2015,114.919998,115.050003,113.32,113.690002,,,,,,,,,,,
18-11-2015,115.760002,117.489998,115.5,117.290001,,,,,,,,,,,
19-11-2015,117.639999,119.75,116.760002,118.779999,,,,,,,,,,,
20-11-2015,119.199997,119.919998,118.849998,119.300003,,,,,,,,,,,
23-11-2015,119.269997,119.730003,117.339996,117.75,,,,,,,,,,,
24-11-2015,117.330002,119.349998,117.120003,118.879997,,,,,,,,,,,
25-11-2015,119.209999,119.230003,117.919998,118.029999,,,,,,,,,,,
27-11-2015,118.290001,118.410004,117.599998,117.809998,,,,,,,,,,,
30-11-2015,117.989998,119.410004,117.75,118.300003,,,,,,,,,,,
01-12-2015,118.75,118.809998,116.860001,117.339996,,,,,,,,,,,
02-12-2015,117.339996,118.110001,116.080002,116.279999,,,,,,,,,,,
03-12-2015,116.550003,116.790001,114.220001,115.199997,,,,,,,,,,,
04-12-2015,115.290001,119.25,115.110001,119.029999,,,,,,,,,,,
07-12-2015,118.980003,119.860001,117.809998,118.279999,,,,,,,,,,,
08-12-2015,117.519997,118.599998,116.860001,118.230003,,,,,,,,,,,
09-12-2015,117.639999,117.690002,115.080002,115.620003,,,,,,,,,,,
10-12-2015,116.040001,116.940002,115.510002,116.169998,,,,,,,,,,,
11-12-2015,115.190002,115.389999,112.849998,113.18,,,,,,,,,,,
14-12-2015,112.18,112.68,109.790001,112.480003,,,,,,,,,,,
15-12-2015,111.940002,112.800003,110.349998,110.489998,,,,,,,,,,,
16-12-2015,111.07,111.989998,108.800003,111.339996,,,,,,,,,,,
17-12-2015,112.019997,112.25,108.980003,108.980003,,,,,,,,,,,
18-12-2015,108.910004,109.519997,105.809998,106.029999,,,,,,,,,,,
21-12-2015,107.279999,107.370003,105.57,107.330002,,,,,,,,,,,
22-12-2015,107.400002,107.720001,106.449997,107.230003,,,,,,,,,,,
23-12-2015,107.269997,108.849998,107.199997,108.610001,,,,,,,,,,,
24-12-2015,109,109,107.949997,108.029999,,,,,,,,,,,
28-12-2015,107.589996,107.690002,106.18,106.82,,,,,,,,,,,
29-12-2015,106.959999,109.43,106.860001,108.739998,,,,,,,,,,,
30-12-2015,108.580002,108.699997,107.18,107.32,,,,,,,,,,,
31-12-2015,107.010002,107.029999,104.82,105.260002,,,,,,,,,,,
04-01-2016,102.610001,105.370003,102,105.349998,,,,,,,,,,,
05-01-2016,105.75,105.849998,102.410004,102.709999,,,,,,,,,,,
06-01-2016,100.559998,102.370003,99.870003,100.699997,,,,,,,,,,,
07-01-2016,98.68,100.129997,96.43,96.449997,,,,,,,,,,,
08-01-2016,98.550003,99.110001,96.760002,96.959999,,,,,,,,,,,
11-01-2016,98.970001,99.059998,97.339996,98.529999,,,,,,,,,,,
12-01-2016,100.550003,100.690002,98.839996,99.959999,,,,,,,,,,,
13-01-2016,100.32,101.190002,97.300003,97.389999,,,,,,,,,,,
14-01-2016,97.959999,100.480003,95.739998,99.519997,,,,,,,,,,,
15-01-2016,96.199997,97.709999,95.360001,97.129997,,,,,,,,,,,
19-01-2016,98.410004,98.650002,95.5,96.660004,,,,,,,,,,,
20-01-2016,95.099998,98.190002,93.419998,96.790001,,,,,,,,,,,
21-01-2016,97.059998,97.879997,94.940002,96.300003,,,,,,,,,,,
22-01-2016,98.629997,101.459999,98.370003,101.419998,,,,,,,,,,,
25-01-2016,101.519997,101.529999,99.209999,99.440002,,,,,,,,,,,
26-01-2016,99.93,100.879997,98.07,99.989998,,,,,,,,,,,
27-01-2016,96.040001,96.629997,93.339996,93.419998,,,,,,,,,,,
28-01-2016,93.790001,94.519997,92.389999,94.089996,,,,,,,,,,,
29-01-2016,94.790001,97.339996,94.349998,97.339996,,,,,,,,,,,
01-02-2016,96.470001,96.709999,95.400002,96.43,,,,,,,,,,,
02-02-2016,95.419998,96.040001,94.279999,94.480003,,,,,,,,,,,
03-02-2016,95,96.839996,94.080002,96.349998,,,,,,,,,,,
04-02-2016,95.860001,97.330002,95.190002,96.599998,,,,,,,,,,,
05-02-2016,96.519997,96.919998,93.690002,94.019997,,,,,,,,,,,
08-02-2016,93.129997,95.699997,93.040001,95.010002,,,,,,,,,,,
09-02-2016,94.290001,95.940002,93.93,94.989998,,,,,,,,,,,
10-02-2016,95.919998,96.349998,94.099998,94.269997,,,,,,,,,,,
11-02-2016,93.790001,94.720001,92.589996,93.699997,,,,,,,,,,,
12-02-2016,94.190002,94.5,93.010002,93.989998,,,,,,,,,,,
16-02-2016,95.019997,96.849998,94.610001,96.639999,,,,,,,,,,,
17-02-2016,96.669998,98.209999,96.150002,98.120003,,,,,,,,,,,
18-02-2016,98.839996,98.889999,96.089996,96.260002,,,,,,,,,,,
19-02-2016,96,96.760002,95.800003,96.040001,,,,,,,,,,,
22-02-2016,96.309998,96.900002,95.919998,96.879997,,,,,,,,,,,
23-02-2016,96.400002,96.5,94.550003,94.690002,,,,,,,,,,,
24-02-2016,93.980003,96.379997,93.32,96.099998,,,,,,,,,,,
25-02-2016,96.050003,96.760002,95.25,96.760002,,,,,,,,,,,
26-02-2016,97.199997,98.019997,96.580002,96.910004,,,,,,,,,,,
29-02-2016,96.860001,98.230003,96.650002,96.690002,,,,,,,,,,,
01-03-2016,97.650002,100.769997,97.419998,100.529999,,,,,,,,,,,
02-03-2016,100.510002,100.889999,99.639999,100.75,,,,,,,,,,,
03-03-2016,100.580002,101.709999,100.449997,101.5,,,,,,,,,,,
04-03-2016,102.370003,103.75,101.370003,103.010002,,,,,,,,,,,
07-03-2016,102.389999,102.830002,100.959999,101.870003,,,,,,,,,,,
08-03-2016,100.779999,101.760002,100.400002,101.029999,,,,,,,,,,,
09-03-2016,101.309998,101.580002,100.269997,101.120003,,,,,,,,,,,
10-03-2016,101.410004,102.239998,100.150002,101.169998,,,,,,,,,,,
11-03-2016,102.239998,102.279999,101.5,102.260002,,,,,,,,,,,
14-03-2016,101.910004,102.910004,101.779999,102.519997,,,,,,,,,,,
15-03-2016,103.959999,105.18,103.849998,104.580002,,,,,,,,,,,
16-03-2016,104.610001,106.309998,104.589996,105.970001,,,,,,,,,,,
17-03-2016,105.519997,106.470001,104.959999,105.800003,,,,,,,,,,,
18-03-2016,106.339996,106.5,105.190002,105.919998,,,,,,,,,,,
21-03-2016,105.93,107.650002,105.139999,105.910004,,,,,,,,,,,
22-03-2016,105.25,107.290001,105.209999,106.720001,,,,,,,,,,,
23-03-2016,106.480003,107.07,105.900002,106.129997,,,,,,,,,,,
24-03-2016,105.470001,106.25,104.889999,105.669998,,,,,,,,,,,
28-03-2016,106,106.190002,105.059998,105.190002,,,,,,,,,,,
29-03-2016,104.889999,107.790001,104.879997,107.68,,,,,,,,,,,
30-03-2016,108.650002,110.419998,108.599998,109.559998,,,,,,,,,,,
31-03-2016,109.720001,109.900002,108.879997,108.989998,,,,,,,,,,,
01-04-2016,108.779999,110,108.199997,109.989998,,,,,,,,,,,
04-04-2016,110.419998,112.190002,110.269997,111.120003,,,,,,,,,,,
05-04-2016,109.510002,110.730003,109.419998,109.809998,,,,,,,,,,,
06-04-2016,110.230003,110.980003,109.199997,110.959999,,,,,,,,,,,
07-04-2016,109.949997,110.419998,108.120003,108.540001,,,,,,,,,,,
08-04-2016,108.910004,109.769997,108.169998,108.660004,,,,,,,,,,,
11-04-2016,108.970001,110.610001,108.830002,109.019997,,,,,,,,,,,
12-04-2016,109.339996,110.5,108.660004,110.440002,,,,,,,,,,,
13-04-2016,110.800003,112.339996,110.800003,112.040001,,,,,,,,,,,
14-04-2016,111.620003,112.389999,111.330002,112.099998,,,,,,,,,,,
15-04-2016,112.110001,112.300003,109.730003,109.849998,,,,,,,,,,,
18-04-2016,108.889999,108.949997,106.940002,107.480003,,,,,,,,,,,
19-04-2016,107.879997,108,106.230003,106.910004,,,,,,,,,,,
20-04-2016,106.639999,108.089996,106.059998,107.129997,,,,,,,,,,,
21-04-2016,106.93,106.93,105.519997,105.970001,,,,,,,,,,,
22-04-2016,105.010002,106.480003,104.620003,105.68,,,,,,,,,,,
25-04-2016,105,105.650002,104.510002,105.080002,,,,,,,,,,,
26-04-2016,103.910004,105.300003,103.910004,104.349998,,,,,,,,,,,
27-04-2016,96,98.709999,95.68,97.82,,,,,,,,,,,
28-04-2016,97.610001,97.879997,94.25,94.830002,,,,,,,,,,,
29-04-2016,93.989998,94.720001,92.510002,93.739998,,,,,,,,,,,
02-05-2016,93.970001,94.080002,92.400002,93.639999,,,,,,,,,,,
03-05-2016,94.199997,95.739998,93.68,95.18,,,,,,,,,,,
04-05-2016,95.199997,95.900002,93.82,94.190002,,,,,,,,,,,
05-05-2016,94,94.07,92.68,93.239998,,,,,,,,,,,
06-05-2016,93.370003,93.449997,91.849998,92.720001,,,,,,,,,,,
09-05-2016,93,93.769997,92.589996,92.790001,,,,,,,,,,,
10-05-2016,93.330002,93.57,92.110001,93.419998,,,,,,,,,,,
11-05-2016,93.480003,93.57,92.459999,92.510002,,,,,,,,,,,
12-05-2016,92.720001,92.779999,89.470001,90.339996,,,,,,,,,,,
13-05-2016,90,91.669998,90,90.519997,,,,,,,,,,,
16-05-2016,92.389999,94.389999,91.650002,93.879997,,,,,,,,,,,
17-05-2016,94.550003,94.699997,93.010002,93.489998,,,,,,,,,,,
18-05-2016,94.160004,95.209999,93.889999,94.559998,,,,,,,,,,,
19-05-2016,94.639999,94.639999,93.57,94.199997,,,,,,,,,,,
20-05-2016,94.639999,95.43,94.519997,95.220001,,,,,,,,,,,
23-05-2016,95.870003,97.190002,95.669998,96.43,,,,,,,,,,,
24-05-2016,97.220001,98.089996,96.839996,97.900002,,,,,,,,,,,
25-05-2016,98.669998,99.739998,98.110001,99.620003,,,,,,,,,,,
26-05-2016,99.68,100.730003,98.639999,100.410004,,,,,,,,,,,
27-05-2016,99.440002,100.470001,99.25,100.349998,,,,,,,,,,,
31-05-2016,99.599998,100.400002,98.82,99.860001,,,,,,,,,,,
01-06-2016,99.019997,99.540001,98.330002,98.459999,,,,,,,,,,,
02-06-2016,97.599998,97.839996,96.629997,97.720001,,,,,,,,,,,
03-06-2016,97.790001,98.269997,97.449997,97.919998,,,,,,,,,,,
06-06-2016,97.989998,101.889999,97.550003,98.629997,,,,,,,,,,,
07-06-2016,99.25,99.870003,98.959999,99.029999,,,,,,,,,,,
08-06-2016,99.019997,99.559998,98.68,98.940002,,,,,,,,,,,
09-06-2016,98.5,99.989998,98.459999,99.650002,,,,,,,,,,,
10-06-2016,98.529999,99.349998,98.480003,98.830002,,,,,,,,,,,
13-06-2016,98.690002,99.120003,97.099998,97.339996,,,,,,,,,,,
14-06-2016,97.32,98.480003,96.75,97.459999,,,,,,,,,,,
15-06-2016,97.82,98.410004,97.029999,97.139999,,,,,,,,,,,
16-06-2016,96.449997,97.75,96.07,97.550003,,,,,,,,,,,
17-06-2016,96.620003,96.650002,95.300003,95.330002,,,,,,,,,,,
20-06-2016,96,96.57,95.029999,95.099998,,,,,,,,,,,
21-06-2016,94.940002,96.349998,94.68,95.910004,,,,,,,,,,,
22-06-2016,96.25,96.889999,95.349998,95.550003,,,,,,,,,,,
23-06-2016,95.940002,96.290001,95.25,96.099998,,,,,,,,,,,
24-06-2016,92.910004,94.660004,92.650002,93.400002,,,,,,,,,,,
27-06-2016,93,93.050003,91.5,92.040001,,,,,,,,,,,
28-06-2016,92.900002,93.660004,92.139999,93.589996,,,,,,,,,,,
29-06-2016,93.970001,94.550003,93.629997,94.400002,,,,,,,,,,,
30-06-2016,94.440002,95.769997,94.300003,95.599998,,,,,,,,,,,
01-07-2016,95.489998,96.470001,95.330002,95.889999,,,,,,,,,,,
05-07-2016,95.389999,95.400002,94.459999,94.989998,,,,,,,,,,,
06-07-2016,94.599998,95.660004,94.370003,95.529999,,,,,,,,,,,
07-07-2016,95.699997,96.5,95.620003,95.940002,,,,,,,,,,,
08-07-2016,96.489998,96.889999,96.050003,96.68,,,,,,,,,,,
11-07-2016,96.75,97.650002,96.730003,96.980003,,,,,,,,,,,
12-07-2016,97.169998,97.699997,97.120003,97.419998,,,,,,,,,,,
13-07-2016,97.410004,97.669998,96.839996,96.870003,,,,,,,,,,,
14-07-2016,97.389999,98.989998,97.32,98.790001,,,,,,,,,,,
15-07-2016,98.919998,99.300003,98.5,98.779999,,,,,,,,,,,
18-07-2016,98.699997,100.129997,98.599998,99.830002,,,,,,,,,,,
19-07-2016,99.559998,100,99.339996,99.870003,,,,,,,,,,,
20-07-2016,100,100.459999,99.739998,99.959999,,,,,,,,,,,
21-07-2016,99.830002,101,99.129997,99.43,,,,,,,,,,,
22-07-2016,99.260002,99.300003,98.309998,98.660004,,,,,,,,,,,
25-07-2016,98.25,98.839996,96.919998,97.339996,,,,,,,,,,,
26-07-2016,96.82,97.970001,96.419998,96.669998,,,,,,,,,,,
27-07-2016,104.269997,104.349998,102.75,102.949997,,,,,,,,,,,
28-07-2016,102.830002,104.449997,102.82,104.339996,,,,,,,,,,,
29-07-2016,104.190002,104.550003,103.68,104.209999,,,,,,,,,,,
01-08-2016,104.410004,106.150002,104.410004,106.050003,,,,,,,,,,,
02-08-2016,106.050003,106.07,104,104.480003,,,,,,,,,,,
03-08-2016,104.809998,105.839996,104.769997,105.790001,,,,,,,,,,,
04-08-2016,105.580002,106,105.279999,105.870003,,,,,,,,,,,
05-08-2016,106.269997,107.650002,106.18,107.480003,,,,,,,,,,,
08-08-2016,107.519997,108.370003,107.160004,108.370003,,,,,,,,,,,
09-08-2016,108.230003,108.940002,108.010002,108.809998,,,,,,,,,,,
10-08-2016,108.709999,108.900002,107.760002,108,,,,,,,,,,,
11-08-2016,108.519997,108.93,107.849998,107.93,,,,,,,,,,,
12-08-2016,107.779999,108.440002,107.779999,108.18,,,,,,,,,,,
15-08-2016,108.139999,109.540001,108.080002,109.480003,,,,,,,,,,,
16-08-2016,109.629997,110.230003,109.209999,109.379997,,,,,,,,,,,
17-08-2016,109.099998,109.370003,108.339996,109.220001,,,,,,,,,,,
18-08-2016,109.230003,109.599998,109.019997,109.080002,,,,,,,,,,,
19-08-2016,108.769997,109.690002,108.360001,109.360001,,,,,,,,,,,
22-08-2016,108.860001,109.099998,107.849998,108.510002,,,,,,,,,,,
23-08-2016,108.589996,109.32,108.529999,108.849998,,,,,,,,,,,
24-08-2016,108.57,108.75,107.68,108.029999,,,,,,,,,,,
25-08-2016,107.389999,107.879997,106.68,107.57,,,,,,,,,,,
26-08-2016,107.410004,107.949997,106.309998,106.940002,,,,,,,,,,,
29-08-2016,106.620003,107.440002,106.290001,106.82,,,,,,,,,,,
30-08-2016,105.800003,106.5,105.5,106,,,,,,,,,,,
31-08-2016,105.660004,106.57,105.639999,106.099998,,,,,,,,,,,
01-09-2016,106.139999,106.800003,105.620003,106.730003,,,,,,,,,,,
02-09-2016,107.699997,108,106.82,107.730003,,,,,,,,,,,
06-09-2016,107.900002,108.300003,107.510002,107.699997,,,,,,,,,,,
07-09-2016,107.830002,108.760002,107.07,108.360001,,,,,,,,,,,
08-09-2016,107.25,107.269997,105.239998,105.519997,,,,,,,,,,,
09-09-2016,104.639999,105.720001,103.129997,103.129997,,,,,,,,,,,
12-09-2016,102.650002,105.720001,102.529999,105.440002,,,,,,,,,,,
13-09-2016,107.510002,108.790001,107.239998,107.949997,,,,,,,,,,,
14-09-2016,108.730003,113.029999,108.599998,111.769997,,,,,,,,,,,
15-09-2016,113.860001,115.730003,113.489998,115.57,,,,,,,,,,,
16-09-2016,115.120003,116.129997,114.040001,114.919998,,,,,,,,,,,
19-09-2016,115.190002,116.18,113.25,113.580002,,,,,,,,,,,
20-09-2016,113.050003,114.120003,112.510002,113.57,,,,,,,,,,,
21-09-2016,113.849998,113.989998,112.440002,113.550003,,,,,,,,,,,
22-09-2016,114.349998,114.940002,114,114.620003,,,,,,,,,,,
23-09-2016,114.419998,114.790001,111.550003,112.709999,,,,,,,,,,,
26-09-2016,111.639999,113.389999,111.550003,112.879997,,,,,,,,,,,
27-09-2016,113,113.18,112.339996,113.089996,,,,,,,,,,,
28-09-2016,113.690002,114.639999,113.43,113.949997,,,,,,,,,,,
29-09-2016,113.160004,113.800003,111.800003,112.18,,,,,,,,,,,
30-09-2016,112.459999,113.370003,111.800003,113.050003,,,,,,,,,,,
03-10-2016,112.709999,113.050003,112.279999,112.519997,,,,,,,,,,,
04-10-2016,113.059998,114.309998,112.629997,113,,,,,,,,,,,
05-10-2016,113.400002,113.660004,112.690002,113.050003,,,,,,,,,,,
06-10-2016,113.699997,114.339996,113.129997,113.889999,,,,,,,,,,,
07-10-2016,114.309998,114.559998,113.510002,114.059998,,,,,,,,,,,
10-10-2016,115.019997,116.75,114.720001,116.050003,,,,,,,,,,,
11-10-2016,117.699997,118.690002,116.199997,116.300003,,,,,,,,,,,
12-10-2016,117.349998,117.980003,116.75,117.339996,,,,,,,,,,,
13-10-2016,116.790001,117.440002,115.720001,116.980003,,,,,,,,,,,
14-10-2016,117.879997,118.169998,117.129997,117.629997,,,,,,,,,,,
17-10-2016,117.330002,117.839996,116.779999,117.550003,,,,,,,,,,,
18-10-2016,118.18,118.209999,117.449997,117.470001,,,,,,,,,,,
19-10-2016,117.25,117.760002,113.800003,117.120003,,,,,,,,,,,
20-10-2016,116.860001,117.379997,116.330002,117.059998,,,,,,,,,,,
21-10-2016,116.809998,116.910004,116.279999,116.599998,,,,,,,,,,,
24-10-2016,117.099998,117.739998,117,117.650002,,,,,,,,,,,
25-10-2016,117.949997,118.360001,117.309998,118.25,,,,,,,,,,,
26-10-2016,114.309998,115.699997,113.309998,115.589996,,,,,,,,,,,
27-10-2016,115.389999,115.860001,114.099998,114.480003,,,,,,,,,,,
28-10-2016,113.870003,115.209999,113.449997,113.720001,,,,,,,,,,,
31-10-2016,113.650002,114.230003,113.199997,113.540001,,,,,,,,,,,
01-11-2016,113.459999,113.769997,110.529999,111.489998,,,,,,,,,,,
02-11-2016,111.400002,112.349998,111.230003,111.589996,,,,,,,,,,,
03-11-2016,110.980003,111.459999,109.550003,109.830002,,,,,,,,,,,
04-11-2016,108.529999,110.25,108.110001,108.839996,,,,,,,,,,,
07-11-2016,110.080002,110.510002,109.459999,110.410004,,,,,,,,,,,
08-11-2016,110.309998,111.720001,109.699997,111.059998,,,,,,,,,,,
09-11-2016,109.879997,111.32,108.050003,110.879997,,,,,,,,,,,
10-11-2016,111.089996,111.089996,105.830002,107.790001,,,,,,,,,,,
11-11-2016,107.120003,108.870003,106.550003,108.43,,,,,,,,,,,
14-11-2016,107.709999,107.809998,104.080002,105.709999,,,,,,,,,,,
15-11-2016,106.57,107.68,106.160004,107.110001,,,,,,,,,,,
16-11-2016,106.699997,110.230003,106.599998,109.989998,,,,,,,,,,,
17-11-2016,109.809998,110.349998,108.830002,109.949997,,,,,,,,,,,
18-11-2016,109.720001,110.540001,109.660004,110.059998,,,,,,,,,,,
21-11-2016,110.120003,111.989998,110.010002,111.730003,,,,,,,,,,,
22-11-2016,111.949997,112.419998,111.400002,111.800003,,,,,,,,,,,
23-11-2016,111.360001,111.510002,110.330002,111.230003,,,,,,,,,,,
25-11-2016,111.129997,111.870003,110.949997,111.790001,,,,,,,,,,,
28-11-2016,111.43,112.470001,111.389999,111.57,,,,,,,,,,,
29-11-2016,110.779999,112.029999,110.07,111.459999,,,,,,,,,,,
30-11-2016,111.599998,112.199997,110.269997,110.519997,,,,,,,,,,,
01-12-2016,110.370003,110.940002,109.029999,109.489998,,,,,,,,,,,
02-12-2016,109.169998,110.089996,108.849998,109.900002,,,,,,,,,,,
05-12-2016,110,110.029999,108.25,109.110001,,,,,,,,,,,
06-12-2016,109.5,110.360001,109.190002,109.949997,,,,,,,,,,,
07-12-2016,109.260002,111.190002,109.160004,111.029999,,,,,,,,,,,
08-12-2016,110.860001,112.43,110.599998,112.120003,,,,,,,,,,,
09-12-2016,112.309998,114.699997,112.309998,113.949997,,,,,,,,,,,
12-12-2016,113.290001,115,112.489998,113.300003,,,,,,,,,,,
13-12-2016,113.839996,115.919998,113.75,115.190002,,,,,,,,,,,
14-12-2016,115.040001,116.199997,114.980003,115.190002,,,,,,,,,,,
15-12-2016,115.379997,116.730003,115.230003,115.82,,,,,,,,,,,
16-12-2016,116.470001,116.5,115.650002,115.970001,,,,,,,,,,,
19-12-2016,115.800003,117.379997,115.75,116.639999,,,,,,,,,,,
20-12-2016,116.739998,117.5,116.68,116.949997,,,,,,,,,,,
21-12-2016,116.800003,117.400002,116.779999,117.059998,,,,,,,,,,,
22-12-2016,116.349998,116.510002,115.639999,116.290001,,,,,,,,,,,
23-12-2016,115.589996,116.519997,115.589996,116.519997,,,,,,,,,,,
27-12-2016,116.519997,117.800003,116.489998,117.260002,,,,,,,,,,,
28-12-2016,117.519997,118.019997,116.199997,116.760002,,,,,,,,,,,
29-12-2016,116.449997,117.110001,116.400002,116.730003,,,,,,,,,,,
30-12-2016,116.650002,117.199997,115.43,115.82,,,,,,,,,,,
03-01-2017,115.800003,116.330002,114.760002,116.150002,,,,,,,,,,,
04-01-2017,115.849998,116.510002,115.75,116.019997,,,,,,,,,,,
05-01-2017,115.919998,116.860001,115.809998,116.610001,,,,,,,,,,,
06-01-2017,116.779999,118.160004,116.470001,117.910004,,,,,,,,,,,
09-01-2017,117.949997,119.43,117.940002,118.989998,,,,,,,,,,,
10-01-2017,118.769997,119.379997,118.300003,119.110001,,,,,,,,,,,
11-01-2017,118.739998,119.93,118.599998,119.75,,,,,,,,,,,
12-01-2017,118.900002,119.300003,118.209999,119.25,,,,,,,,,,,
13-01-2017,119.110001,119.620003,118.809998,119.040001,,,,,,,,,,,
17-01-2017,118.339996,120.239998,118.220001,120,,,,,,,,,,,
18-01-2017,120,120.5,119.709999,119.989998,,,,,,,,,,,
19-01-2017,119.400002,120.089996,119.370003,119.779999,,,,,,,,,,,
20-01-2017,120.449997,120.449997,119.730003,120,,,,,,,,,,,
23-01-2017,120,120.809998,119.769997,120.080002,,,,,,,,,,,
24-01-2017,119.550003,120.099998,119.5,119.970001,,,,,,,,,,,
25-01-2017,120.419998,122.099998,120.279999,121.879997,,,,,,,,,,,
26-01-2017,121.669998,122.440002,121.599998,121.940002,,,,,,,,,,,
27-01-2017,122.139999,122.349998,121.599998,121.949997,,,,,,,,,,,
30-01-2017,120.93,121.629997,120.660004,121.629997,,,,,,,,,,,
31-01-2017,121.150002,121.389999,120.620003,121.349998,,,,,,,,,,,
01-02-2017,127.029999,130.490005,127.010002,128.75,,,,,,,,,,,
02-02-2017,127.980003,129.389999,127.779999,128.529999,,,,,,,,,,,
03-02-2017,128.309998,129.190002,128.160004,129.080002,,,,,,,,,,,
06-02-2017,129.130005,130.5,128.899994,130.289993,,,,,,,,,,,
07-02-2017,130.539993,132.089996,130.449997,131.529999,,,,,,,,,,,
08-02-2017,131.350006,132.220001,131.220001,132.039993,,,,,,,,,,,
09-02-2017,131.649994,132.449997,131.119995,132.419998,,,,,,,,,,,
10-02-2017,132.460007,132.940002,132.050003,132.119995,,,,,,,,,,,
13-02-2017,133.080002,133.820007,132.75,133.289993,,,,,,,,,,,
14-02-2017,133.470001,135.089996,133.25,135.020004,,,,,,,,,,,
15-02-2017,135.520004,136.270004,134.619995,135.509995,,,,,,,,,,,
16-02-2017,135.669998,135.899994,134.839996,135.350006,,,,,,,,,,,
17-02-2017,135.100006,135.830002,135.100006,135.720001,,,,,,,,,,,
21-02-2017,136.229996,136.75,135.979996,136.699997,,,,,,,,,,,
22-02-2017,136.429993,137.119995,136.110001,137.110001,,,,,,,,,,,
23-02-2017,137.380005,137.479996,136.300003,136.529999,,,,,,,,,,,
24-02-2017,135.910004,136.660004,135.279999,136.660004,,,,,,,,,,,
27-02-2017,137.139999,137.440002,136.279999,136.929993,,,,,,,,,,,
28-02-2017,137.080002,137.440002,136.699997,136.990005,,,,,,,,,,,
01-03-2017,137.889999,140.149994,137.600006,139.789993,,,,,,,,,,,
02-03-2017,140,140.279999,138.759995,138.960007,,,,,,,,,,,
03-03-2017,138.779999,139.830002,138.589996,139.779999,,,,,,,,,,,
06-03-2017,139.369995,139.770004,138.600006,139.339996,,,,,,,,,,,
07-03-2017,139.059998,139.979996,138.789993,139.520004,,,,,,,,,,,
08-03-2017,138.949997,139.800003,138.820007,139,,,,,,,,,,,
09-03-2017,138.740005,138.789993,137.050003,138.679993,,,,,,,,,,,
10-03-2017,139.25,139.360001,138.639999,139.139999,,,,,,,,,,,
13-03-2017,138.850006,139.429993,138.820007,139.199997,,,,,,,,,,,
14-03-2017,139.300003,139.649994,138.839996,138.990005,,,,,,,,,,,
15-03-2017,139.410004,140.75,139.029999,140.460007,,,,,,,,,,,
16-03-2017,140.720001,141.020004,140.259995,140.690002,,,,,,,,,,,
17-03-2017,141,141,139.889999,139.990005,,,,,,,,,,,
20-03-2017,140.399994,141.5,140.229996,141.460007,,,,,,,,,,,
21-03-2017,142.110001,142.800003,139.729996,139.839996,,,,,,,,,,,
22-03-2017,139.850006,141.600006,139.759995,141.419998,,,,,,,,,,,
23-03-2017,141.259995,141.580002,140.610001,140.919998,,,,,,,,,,,
24-03-2017,141.5,141.740005,140.350006,140.639999,,,,,,,,,,,
27-03-2017,139.389999,141.220001,138.619995,140.880005,,,,,,,,,,,
28-03-2017,140.910004,144.039993,140.619995,143.800003,,,,,,,,,,,
29-03-2017,143.679993,144.490005,143.190002,144.119995,,,,,,,,,,,
30-03-2017,144.190002,144.5,143.5,143.929993,,,,,,,,,,,
31-03-2017,143.720001,144.270004,143.009995,143.660004,,,,,,,,,,,
03-04-2017,143.710007,144.119995,143.050003,143.699997,,,,,,,,,,,
04-04-2017,143.25,144.889999,143.169998,144.770004,,,,,,,,,,,
05-04-2017,144.220001,145.460007,143.809998,144.020004,,,,,,,,,,,
06-04-2017,144.289993,144.520004,143.449997,143.660004,,,,,,,,,,,
07-04-2017,143.729996,144.179993,143.270004,143.339996,,,,,,,,,,,
10-04-2017,143.600006,143.880005,142.899994,143.169998,,,,,,,,,,,
11-04-2017,142.940002,143.350006,140.059998,141.630005,,,,,,,,,,,
12-04-2017,141.600006,142.149994,141.009995,141.800003,,,,,,,,,,,
13-04-2017,141.910004,142.380005,141.050003,141.050003,,,,,,,,,,,
17-04-2017,141.479996,141.880005,140.869995,141.830002,,,,,,,,,,,
18-04-2017,141.410004,142.039993,141.110001,141.199997,,,,,,,,,,,
